ticket_id,customer_id,category,status,created_at,resolved_at,churn_risk
1460,4972,Account,Closed,2024-09-18 01:49:12.842491,2024-09-30 18:26:33.935416,0.0
1461,8278,Account,Closed,2024-01-27 04:39:27.965782,2024-09-06 02:17:36.890937,0.25
1462,811,Account,In Progress,2024-04-29 18:02:32.018317,,0.0
1463,7576,Account,Closed,2024-04-14 18:35:16.525386,2024-01-17 22:24:15.672423,0.0
1464,6837,Other,Closed,2024-04-08 16:41:19.121086,,0.0
1465,3038,Account,Open,2024-04-29 01:42:49.470879,2024-04-11 16:25:50.721427,0.0
1466,9700,Product Issue,Closed,2024-06-15 21:26:22.442136,2024-10-25 09:04:10.526332,0.0
1467,2113,Return,Open,2024-04-22 06:08:15.836268,2024-04-10 18:19:04.453727,0.0
1468,6604,Account,In Progress,2024-05-30 04:14:29.454755,2024-06-07 09:24:13.981031,0.0
1469,7526,Shipping,Open,2024-10-05 11:58:12.992376,,0.0
1470,6840,Shipping,Closed,2024-07-25 03:10:15.051323,,0.0
1471,305,Other,Open,2024-07-26 17:20:21.033950,2024-05-22 11:26:09.254161,0.25
1472,6559,Return,Open,2024-01-13 10:19:16.708224,2024-03-27 07:07:45.579410,0.25
1473,1488,Return,Closed,2024-10-02 04:23:31.530860,2024-02-28 17:29:49.774669,0.25
1474,3612,Other,In Progress,2024-06-16 06:59:44.739119,2024-03-20 21:28:35.159921,0.25
1475,5053,Shipping,Open,2024-06-19 17:06:51.731358,2024-03-21 08:38:37.595253,0.0
1476,998,Shipping,Open,2024-06-10 10:48:08.256038,2024-03-12 10:15:50.371751,0.25
1477,5762,Other,In Progress,2024-09-22 18:26:42.534758,2024-07-23 23:34:22.617875,0.0
1478,4674,Product Issue,Open,2024-04-11 12:42:55.916594,2024-03-16 22:38:42.944608,0.0
1479,6890,Shipping,Closed,2024-08-21 18:30:10.422670,2024-02-03 00:13:47.310556,0.25
1480,2766,Shipping,Closed,2024-03-30 21:26:03.024724,2024-06-17 00:42:40.749910,0.0
1481,250,Other,Closed,2024-03-09 14:49:14.329186,,0.25
1482,4676,Return,Open,2024-07-24 01:40:11.804404,,0.25
1483,970,Other,Closed,2024-06-10 03:23:19.422229,2024-02-05 09:22:16.804193,0.0
1484,1909,Account,Closed,2024-01-06 14:44:33.455307,,0.0
1485,8131,Other,Closed,2024-02-05 19:22:03.494116,2024-07-18 02:10:42.207638,0.0
1486,5514,Other,In Progress,2024-02-26 02:27:16.116553,,0.25
1487,8653,Return,Closed,2024-03-16 21:59:51.562690,2024-06-19 05:26:29.015366,0.0
1488,6915,Shipping,Open,2024-01-16 20:23:28.562256,,0.0
1489,2427,Shipping,In Progress,2024-01-26 09:30:01.597721,2024-03-06 10:33:14.134670,0.25
1490,8473,Account,Open,2024-01-10 21:20:20.378999,,0.0
1491,8408,Other,Open,2024-07-09 00:54:33.729473,2024-10-20 20:51:26.368152,0.0
1492,5014,Return,In Progress,2024-07-09 19:49:48.333112,2024-06-30 10:48:59.052858,0.25
1493,9048,Product Issue,Open,2024-03-03 19:28:27.051857,2024-08-06 03:47:05.550411,0.0
1494,4866,Account,Closed,2024-06-04 16:46:55.499993,2024-08-12 04:16:00.373613,0.0
1495,2909,Product Issue,In Progress,2024-05-21 10:15:34.719812,,0.25
1496,8843,Shipping,Open,2024-06-08 09:19:05.696021,,0.25
1497,4097,Shipping,Open,2024-06-21 23:58:13.643000,2024-07-01 03:42:09.113364,0.0
1498,7289,Shipping,Closed,2024-01-21 01:43:15.493542,2024-04-14 03:05:20.079469,0.25
1499,5029,Return,Closed,2024-05-11 14:44:17.645151,2024-06-11 11:18:00.972164,0.0
1500,1922,Account,Closed,2024-08-19 20:55:58.124953,2024-04-28 19:58:13.897078,0.0
1501,3146,Return,In Progress,2024-02-15 14:23:46.979265,,0.25
1502,2574,Other,In Progress,2024-08-09 22:20:20.074535,2024-08-08 07:52:00.705284,0.0
1503,2226,Shipping,In Progress,2024-02-03 14:02:28.941337,2024-02-18 07:50:46.784806,0.0
1504,6331,Shipping,Closed,2024-04-27 16:56:06.734848,,0.0
1505,4935,Other,Closed,2024-04-05 22:09:15.064751,,0.0
1506,1471,Shipping,In Progress,2024-09-02 06:34:04.081675,2024-04-20 05:46:29.689375,0.0
1507,7163,Account,Open,2024-06-28 10:20:02.613181,,0.0
1508,1991,Account,Open,2024-01-21 06:32:12.231787,,0.25
1509,4920,Other,In Progress,2024-05-06 03:54:24.345692,,0.25
1510,5867,Shipping,In Progress,2024-05-06 19:20:24.171240,2024-04-15 01:40:47.608260,0.0
1511,7811,Account,Open,2024-08-20 01:31:08.920760,,0.0
1512,6989,Product Issue,In Progress,2024-08-16 10:53:22.293056,2024-08-24 00:56:46.059577,0.0
1513,9577,Shipping,Open,2024-09-27 09:58:56.016383,,0.0
1514,119,Product Issue,In Progress,2024-02-08 07:39:44.320384,2024-01-21 12:00:24.321634,0.25
1515,4895,Product Issue,In Progress,2024-01-17 19:56:14.181300,2024-05-23 04:19:27.951372,0.25
1516,233,Shipping,Open,2024-02-20 20:07:34.182553,,0.75
1517,7077,Shipping,In Progress,2024-10-18 14:52:30.040127,2024-09-05 09:39:56.763475,0.0
1518,5774,Return,Closed,2024-02-13 04:21:11.775956,2024-09-26 13:36:42.302761,0.25
1519,4635,Account,Open,2024-02-13 01:42:42.694137,2024-06-12 14:02:29.712612,0.0
1520,4273,Other,In Progress,2024-03-14 09:03:40.480592,2024-04-01 08:56:10.386319,0.0
1521,7840,Account,Open,2024-10-08 17:15:22.171192,2024-03-06 01:27:23.983856,0.25
1522,6222,Account,Open,2024-02-13 16:38:31.595576,,0.0
1523,5826,Return,In Progress,2024-06-06 19:42:12.231226,,0.0
1524,9381,Product Issue,Open,2024-09-06 21:52:15.800215,,0.5
1525,4278,Product Issue,In Progress,2024-06-17 04:36:09.418911,2024-08-03 20:12:14.946147,0.25
1526,4700,Shipping,Open,2024-04-07 21:39:16.053912,2024-05-23 18:56:45.465609,0.0
1527,6829,Account,Open,2024-03-03 05:07:51.718116,2024-04-29 15:18:11.590215,0.25
1528,8243,Product Issue,In Progress,2024-04-15 05:36:35.697179,2024-09-14 05:12:30.362355,0.0
1529,2923,Product Issue,Closed,2024-04-23 21:49:49.503159,,0.25
1530,9648,Account,Closed,2024-06-03 14:06:27.169697,2024-09-29 01:53:59.608078,0.0
1531,280,Shipping,Open,2024-08-08 22:03:03.985956,,0.0
1532,8176,Product Issue,Closed,2024-05-05 20:46:46.743392,,0.0
1533,4719,Account,Open,2024-10-23 19:00:40.749067,,0.0
1534,1369,Other,In Progress,2024-07-21 01:34:15.334258,2024-01-06 01:30:31.712168,0.0
1535,6337,Other,In Progress,2024-02-12 18:16:18.197522,,0.0
1536,8036,Account,Open,2024-07-27 17:23:03.509610,,0.25
1537,7011,Other,In Progress,2024-04-16 20:39:15.850776,2024-07-15 06:04:11.084039,0.0
1538,8106,Account,Open,2024-09-10 20:21:20.340436,2024-05-06 07:17:58.258278,0.0
1539,3769,Account,Closed,2024-09-30 10:51:41.342417,2024-10-18 22:19:25.586910,0.0
1540,6158,Product Issue,In Progress,2024-09-08 03:22:35.754679,2024-01-01 14:31:40.522136,0.0
1541,7370,Product Issue,Open,2024-07-29 16:48:33.636806,2024-09-02 21:58:16.029193,0.5
1542,4193,Account,In Progress,2024-06-20 19:18:39.958431,,0.0
1543,5419,Shipping,Open,2024-03-27 23:50:17.689969,2024-05-19 05:07:37.110935,0.0
1544,7380,Product Issue,Open,2024-01-17 04:35:02.791311,2024-10-08 15:56:51.948712,0.0
1545,3483,Shipping,Closed,2024-10-20 16:09:33.545933,,0.25
1546,8374,Shipping,In Progress,2024-03-03 22:32:09.740712,2024-02-15 16:09:24.112439,0.25
1547,3450,Product Issue,In Progress,2024-10-10 06:18:24.551883,2024-01-25 17:21:01.415409,0.0
1548,487,Shipping,Open,2024-07-02 01:05:01.274361,2024-05-26 04:44:07.343100,0.0
1549,557,Shipping,In Progress,2024-04-01 05:29:41.596829,2024-02-04 02:29:26.953164,0.0
1550,3168,Account,Open,2024-10-14 16:41:51.429460,2024-03-21 18:36:54.159407,0.0
1551,6457,Other,Closed,2024-08-25 19:58:12.931358,,0.25
1552,1942,Account,In Progress,2024-09-17 13:06:48.547019,,0.5
1553,9571,Return,Closed,2024-06-10 22:47:03.144776,,0.0
1554,5909,Product Issue,In Progress,2024-01-02 09:10:24.054292,2024-07-14 10:18:44.744030,0.0
1555,9179,Return,Closed,2024-05-22 17:06:57.854369,,0.0
1556,5365,Other,Open,2024-02-16 12:48:54.546122,2024-03-02 23:20:43.885389,0.0
1557,3013,Return,In Progress,2024-09-16 20:13:30.793090,2024-01-12 04:14:15.612555,0.0
1558,71,Shipping,Open,2024-07-22 23:42:01.930827,,0.0
1559,6737,Product Issue,In Progress,2024-04-06 07:32:01.181253,2024-06-23 09:48:01.621401,0.0
1560,3846,Product Issue,Open,2024-01-07 01:19:07.971544,,0.0
1561,1568,Account,Open,2024-04-13 03:29:50.619591,,0.0
1562,1669,Shipping,In Progress,2024-09-17 13:27:16.465075,2024-02-16 21:08:12.915390,0.5
1563,9291,Account,Open,2024-07-27 23:02:41.509395,2024-10-28 02:20:23.283666,0.5
1564,5263,Product Issue,Open,2024-03-04 14:35:46.007593,,0.5
1565,3368,Return,In Progress,2024-09-06 04:46:02.483336,,0.0
1566,7227,Shipping,Open,2024-08-18 12:07:58.443233,,0.0
1567,3439,Product Issue,Open,2024-09-09 14:55:38.931941,,0.0
1568,1851,Shipping,Closed,2024-07-01 09:49:38.381921,2024-09-20 19:05:25.444115,0.0
1569,1299,Return,Closed,2024-03-09 00:57:22.268425,2024-03-26 05:43:12.547096,0.0
1570,7792,Return,Closed,2024-01-31 01:48:04.179419,2024-05-23 00:45:10.219486,0.25
1571,9575,Product Issue,In Progress,2024-07-01 13:19:49.612254,2024-04-03 13:16:06.390890,0.25
1572,1183,Return,Open,2024-07-26 20:28:36.761136,2024-05-09 05:45:43.495914,0.25
1573,5811,Other,Closed,2024-06-05 16:44:09.653172,2024-03-19 01:19:00.020165,0.25
1574,2220,Other,Closed,2024-05-09 08:37:29.084369,,0.0
1575,7565,Account,Open,2024-10-07 07:49:40.853437,2024-08-06 06:36:08.875274,0.0
1576,3914,Other,Open,2024-10-16 04:31:13.052047,2024-04-19 07:16:13.247277,0.25
1577,4111,Return,Open,2024-02-13 23:51:21.009505,2024-06-16 21:02:33.541576,0.0
1578,1571,Return,In Progress,2024-09-28 20:43:22.480889,2024-10-03 20:29:34.409035,0.0
1579,9500,Account,Open,2024-05-05 00:17:26.466745,2024-07-19 07:04:59.395451,0.75
1580,39,Return,Open,2024-09-11 19:42:42.138684,,0.0
1581,2020,Product Issue,Open,2024-03-15 20:48:37.563838,2024-09-25 04:02:30.371725,0.0
1582,7645,Account,Open,2024-08-22 01:02:58.597395,2024-06-19 19:37:36.081449,0.0
1583,7148,Other,Closed,2024-08-22 05:17:28.208240,,0.5
1584,6883,Account,Closed,2024-03-23 15:35:34.514841,,0.25
1585,7545,Return,In Progress,2024-01-26 09:25:59.291669,,0.25
1586,7474,Return,In Progress,2024-08-30 14:41:41.063352,2024-07-17 21:15:26.570928,0.25
1587,2884,Shipping,Open,2024-01-25 08:41:00.198826,2024-04-04 14:52:43.150990,0.5
1588,1893,Return,In Progress,2024-04-09 22:33:53.527520,2024-09-14 07:28:19.796108,0.25
1589,6615,Account,In Progress,2024-04-16 17:52:00.913583,2024-08-24 13:04:18.742763,0.25
1590,2133,Other,Open,2024-07-16 11:27:36.023628,2024-01-31 03:28:42.228298,0.0
1591,5902,Account,Closed,2024-08-19 00:23:51.339642,,0.5
1592,8235,Product Issue,Closed,2024-08-05 15:07:38.905717,,0.0
1593,1024,Account,Open,2024-01-06 14:08:10.421968,2024-06-04 02:30:17.306404,0.25
1594,662,Return,Open,2024-01-06 23:52:33.586061,2024-10-25 19:58:47.063427,0.0
1595,5561,Account,Closed,2024-10-14 16:07:35.694919,,0.25
1596,7659,Shipping,Closed,2024-10-27 04:48:19.670549,,0.0
1597,5219,Return,Open,2024-02-28 18:20:28.337280,2024-03-02 07:43:40.439762,0.0
1598,5873,Shipping,Closed,2024-07-30 22:05:49.663394,2024-09-19 18:39:01.462677,0.0
1599,6910,Other,Open,2024-10-11 02:44:09.274367,,0.0
1600,9173,Shipping,Closed,2024-03-16 08:49:31.658361,2024-09-04 21:08:27.365068,0.0
1601,781,Other,Closed,2024-02-24 17:47:19.820879,2024-03-02 02:24:47.315465,0.25
1602,9136,Other,Open,2024-06-01 01:59:42.725484,2024-06-21 14:57:31.577640,0.0
1603,4691,Other,Closed,2024-02-24 02:43:08.641665,2024-07-03 13:40:32.801520,0.25
1604,8486,Shipping,Open,2024-05-09 05:20:25.473663,,0.0
1605,5241,Return,Open,2024-05-30 05:36:09.603759,2024-08-20 06:39:49.969542,0.25
1606,4059,Account,Open,2024-03-22 23:42:16.456316,2024-04-25 13:33:42.878284,0.0
1607,3186,Account,In Progress,2024-08-19 18:00:20.338783,2024-06-20 20:59:23.902389,0.25
1608,6156,Shipping,Closed,2024-09-24 14:09:06.688683,,0.0
1609,7229,Other,Closed,2024-06-20 19:20:46.463324,2024-08-19 17:19:27.318518,0.25
1610,1272,Product Issue,In Progress,2024-05-09 15:02:45.738831,,0.0
1611,3448,Return,Open,2024-09-17 04:14:30.660290,2024-02-19 21:26:18.941590,0.0
1612,3758,Return,In Progress,2024-03-07 14:55:44.548570,2024-02-13 04:41:56.750135,0.25
1613,6572,Shipping,Open,2024-05-26 04:34:47.790158,2024-07-07 00:10:09.517758,0.0
1614,7837,Return,In Progress,2024-04-16 03:21:24.532090,2024-05-15 14:19:15.210678,0.25
1615,800,Return,Closed,2024-05-15 19:11:10.332599,2024-06-11 05:07:26.261089,0.0
1616,6342,Other,Closed,2024-07-20 10:35:58.078127,2024-07-25 23:18:48.936515,0.25
1617,6458,Product Issue,Closed,2024-09-15 18:43:12.908258,2024-09-30 00:55:15.070208,0.5
1618,7238,Return,Closed,2024-08-20 07:52:08.199297,2024-06-06 09:58:08.663715,0.25
1619,8618,Return,Open,2024-03-31 16:41:16.343496,2024-07-05 09:43:48.066410,0.0
1620,6307,Other,Closed,2024-05-29 22:14:37.217196,2024-10-27 11:52:18.770906,0.25
1621,7317,Product Issue,Closed,2024-06-20 18:07:59.875167,,0.0
1622,1281,Return,Open,2024-08-07 10:57:00.066051,2024-04-03 21:54:23.640689,0.0
1623,5445,Return,Closed,2024-03-12 02:32:53.742465,2024-06-11 15:57:06.423484,0.0
1624,7832,Return,In Progress,2024-10-17 19:11:28.532243,2024-03-04 08:55:25.632618,0.25
1625,5516,Account,Open,2024-09-17 02:17:59.475229,2024-08-07 00:47:27.322743,0.25
1626,3023,Account,Open,2024-04-29 00:53:12.540076,2024-05-31 03:38:18.936456,0.0
1627,3773,Return,In Progress,2024-07-27 05:12:29.250788,2024-04-06 21:24:00.064988,0.0
1628,9399,Product Issue,Open,2024-03-15 21:08:26.885914,2024-08-06 10:40:43.367804,0.0
1629,8466,Account,Closed,2024-06-09 09:10:53.615580,2024-08-04 07:22:40.787457,0.0
1630,7824,Product Issue,In Progress,2024-07-23 21:09:29.277585,2024-09-25 18:37:36.424401,0.0
1631,6275,Account,Closed,2024-10-21 09:13:12.813867,2024-01-10 01:27:09.384936,0.0
1632,6542,Return,Closed,2024-04-11 06:38:55.769399,2024-02-15 10:40:39.540153,0.25
1633,8136,Shipping,Closed,2024-06-09 10:34:56.088907,2024-09-07 10:58:26.601093,0.5
1634,3012,Shipping,In Progress,2024-10-20 21:38:14.165382,2024-04-26 21:27:50.441416,0.0
1635,3828,Shipping,In Progress,2024-07-23 03:49:40.085609,,0.0
1636,3889,Other,Open,2024-09-10 15:27:00.806152,2024-09-08 09:58:20.760258,0.0
1637,3151,Account,Closed,2024-02-22 07:37:35.639454,2024-03-20 17:32:58.535044,0.25
1638,4366,Return,Closed,2024-08-29 14:51:06.349556,2024-09-21 00:59:31.280102,0.0
1639,9719,Shipping,Closed,2024-05-15 20:27:15.281647,2024-06-06 01:20:16.654320,0.0
1640,7679,Product Issue,In Progress,2024-06-18 20:41:55.068305,2024-06-22 00:17:14.336997,0.0
1641,9474,Other,In Progress,2024-03-16 05:23:28.974853,2024-03-28 02:34:24.081223,0.75
1642,8620,Product Issue,Open,2024-08-07 02:52:42.505370,,0.25
1643,1053,Account,In Progress,2024-02-21 01:30:39.427284,2024-07-19 15:22:34.644248,0.0
1644,3211,Other,Closed,2024-09-04 09:40:13.370793,2024-03-28 19:57:02.880376,0.25
1645,2517,Other,In Progress,2024-03-30 16:55:44.024727,2024-08-30 04:14:13.387976,0.0
1646,7207,Other,Open,2024-04-17 02:41:29.587351,2024-06-05 14:22:44.478308,0.0
1647,7096,Return,Closed,2024-08-09 01:59:57.257092,,0.25
1648,3647,Return,In Progress,2024-09-27 01:36:59.959315,2024-01-31 19:38:08.991169,0.5
1649,8561,Return,Closed,2024-07-21 12:12:13.394398,,0.0
1650,4390,Shipping,Open,2024-10-03 17:47:18.648712,2024-03-08 00:26:15.902841,0.0
1651,7299,Return,Open,2024-09-29 05:13:19.131568,,0.0
1652,6547,Return,In Progress,2024-03-15 18:39:27.445970,,0.0
1653,8671,Other,Open,2024-05-10 17:17:03.186502,2024-09-11 23:23:19.402318,0.0
1654,6122,Other,Open,2024-02-19 22:10:47.105199,,0.25
1655,8163,Product Issue,In Progress,2024-01-02 09:05:29.822468,2024-06-01 15:28:39.813729,0.0
1656,2629,Account,Closed,2024-08-29 03:24:33.284115,2024-06-17 04:29:30.289230,0.25
1657,3015,Product Issue,In Progress,2024-01-10 13:42:18.124965,,0.25
1658,5767,Account,Closed,2024-01-23 16:37:17.816551,2024-09-07 00:32:54.578312,0.0
1659,4595,Account,In Progress,2024-07-25 22:43:26.957810,2024-02-08 14:10:25.576163,0.25
1660,1579,Product Issue,In Progress,2024-08-19 17:49:56.589377,2024-04-17 02:41:57.985717,0.0
1661,1781,Account,Closed,2024-05-26 06:46:36.043030,,0.25
1662,1805,Shipping,In Progress,2024-02-16 04:20:01.540638,2024-07-26 17:09:39.746444,0.5
1663,5738,Return,Closed,2024-01-06 05:02:59.365407,2024-01-14 11:38:23.326951,0.25
1664,584,Account,Closed,2024-06-19 06:24:43.133964,2024-05-15 16:29:34.826557,0.0
1665,1629,Return,Closed,2024-08-13 10:43:27.966268,2024-03-03 18:51:59.280042,0.0
1666,9321,Return,Open,2024-02-27 03:42:12.580963,2024-09-14 02:13:49.461391,0.25
1667,815,Shipping,Closed,2024-08-09 09:03:46.627263,,0.0
1668,4887,Shipping,Open,2024-03-11 12:59:09.525306,2024-09-24 06:22:40.225728,0.0
1669,4650,Account,In Progress,2024-04-06 04:44:10.830878,2024-05-03 16:08:17.661149,0.0
1670,2051,Account,Closed,2024-08-18 21:48:34.622658,,0.0
1671,9602,Account,Closed,2024-08-25 13:09:58.056191,2024-03-27 14:19:03.092662,0.25
1672,3670,Other,In Progress,2024-01-22 22:34:31.772094,2024-01-17 16:06:04.145430,0.0
1673,3894,Shipping,In Progress,2024-07-20 23:03:50.821941,2024-10-25 05:06:52.937374,0.25
1674,5396,Shipping,In Progress,2024-03-18 11:22:36.241192,,0.25
1675,8124,Other,Open,2024-03-19 21:53:26.141242,,0.0
1676,6235,Return,Open,2024-07-07 21:35:16.241461,2024-07-21 11:46:25.723812,0.0
1677,1617,Return,Open,2024-03-28 20:22:15.717283,2024-08-02 05:20:16.322873,0.0
1678,6986,Other,In Progress,2024-02-06 05:29:26.771829,,0.5
1679,3719,Account,Open,2024-05-27 12:13:35.542257,2024-04-01 12:56:26.346237,0.0
1680,3861,Return,In Progress,2024-03-18 12:32:09.135010,,0.0
1681,902,Other,In Progress,2024-07-31 17:24:38.402040,2024-01-17 21:04:12.127641,0.0
1682,6563,Shipping,Closed,2024-05-18 00:53:46.535537,2024-04-04 04:22:20.166932,0.0
1683,7646,Account,In Progress,2024-03-17 18:33:25.808407,2024-09-11 08:37:11.708923,0.25
1684,3539,Other,Open,2024-04-23 22:31:15.295812,,0.0
1685,9813,Other,Open,2024-10-22 00:25:47.868391,,0.25
1686,4290,Return,In Progress,2024-08-08 03:03:54.667088,2024-03-19 11:13:43.671362,0.0
1687,1433,Shipping,Closed,2024-06-10 20:50:37.396785,,0.5
1688,7757,Other,Closed,2024-07-06 17:27:27.131446,2024-02-11 19:54:45.834085,0.0
1689,8620,Product Issue,Closed,2024-02-12 17:35:41.179330,,0.25
1690,5122,Other,Closed,2024-01-21 20:32:48.027312,2024-04-08 17:12:38.304662,0.0
1691,850,Account,Closed,2024-10-01 08:26:11.922595,2024-10-14 11:09:16.777577,0.25
1692,4678,Other,Closed,2024-08-15 01:57:53.281397,2024-03-23 13:21:41.782816,0.0
1693,5143,Product Issue,In Progress,2024-02-22 17:38:57.078832,2024-10-10 14:37:41.744290,0.0
1694,5661,Shipping,In Progress,2024-08-25 16:15:55.639201,2024-04-03 16:15:42.628101,0.75
1695,3984,Account,Closed,2024-06-12 05:14:17.361653,2024-05-31 08:18:59.311054,0.25
1696,1534,Other,Closed,2024-04-11 05:50:08.730609,2024-08-01 00:51:12.867892,0.0
1697,1237,Return,Closed,2024-10-28 12:17:58.200404,,0.25
1698,5737,Shipping,Closed,2024-08-08 06:46:16.044679,,0.25
1699,4298,Shipping,In Progress,2024-08-16 14:28:24.659198,,0.0
1700,8865,Product Issue,Open,2024-03-06 01:05:05.534378,2024-03-07 17:36:33.987330,0.0
1701,7392,Product Issue,Open,2024-08-23 22:26:01.408736,2024-09-05 01:26:32.045160,0.0
1702,4212,Return,Closed,2024-08-09 06:56:27.215817,,0.5
1703,4585,Product Issue,Closed,2024-04-03 20:49:41.701200,,0.0
1704,1547,Return,In Progress,2024-01-10 09:51:11.278085,2024-10-07 16:24:29.415639,0.25
1705,7772,Shipping,Closed,2024-01-11 00:42:34.652236,2024-03-28 23:09:09.151710,0.0
1706,6199,Product Issue,Open,2024-09-17 14:15:13.179842,2024-04-18 11:46:27.266037,0.25
1707,3248,Product Issue,Open,2024-10-17 21:42:30.480667,2024-10-10 12:35:39.228842,0.0
1708,1498,Account,Closed,2024-08-24 04:42:13.382770,2024-06-16 23:02:57.917795,0.0
1709,8054,Other,Open,2024-06-30 19:00:57.486470,,0.0
1710,9831,Return,Open,2024-05-05 23:26:58.706975,2024-08-15 08:44:39.222440,0.25
1711,5856,Shipping,Closed,2024-02-09 01:15:17.710994,,0.25
1712,3365,Account,In Progress,2024-08-07 20:26:19.033824,2024-08-06 04:46:06.713698,0.0
1713,1086,Product Issue,Open,2024-07-30 00:18:07.319304,,0.25
1714,845,Other,Open,2024-03-20 07:43:35.494492,,0.0
1715,4174,Product Issue,Open,2024-08-05 19:38:50.479805,,0.0
1716,8115,Return,Closed,2024-10-06 21:36:08.854359,2024-01-31 23:54:19.919534,0.0
1717,6757,Shipping,Closed,2024-09-27 04:25:25.877859,,0.0
1718,7278,Return,Closed,2024-07-20 22:39:14.556865,2024-06-19 16:38:59.191523,0.0
1719,6979,Account,Closed,2024-02-03 11:27:08.956229,2024-07-03 12:37:44.635895,0.25
1720,7835,Product Issue,In Progress,2024-03-13 08:37:09.017604,2024-08-03 13:34:28.580139,0.25
1721,3588,Account,In Progress,2024-01-10 08:00:04.694326,2024-05-26 08:26:10.238545,0.25
1722,8034,Shipping,In Progress,2024-08-16 08:33:29.090820,,0.0
1723,6138,Shipping,Closed,2024-05-05 01:22:00.764646,2024-05-28 16:43:19.931628,0.0
1724,8444,Product Issue,In Progress,2024-09-11 08:22:40.487258,2024-07-21 17:42:08.398340,0.0
1725,6015,Account,Closed,2024-05-23 19:57:44.760616,2024-02-29 12:02:33.556721,0.0
1726,2688,Account,In Progress,2024-06-15 08:32:44.556803,2024-06-24 14:36:25.551727,0.0
1727,8527,Product Issue,Closed,2024-08-21 08:33:28.920617,,0.0
1728,6393,Product Issue,Open,2024-06-13 15:33:08.009584,2024-04-17 13:25:39.274200,0.0
1729,9298,Product Issue,Open,2024-06-10 02:27:31.927932,,0.0
1730,9360,Return,Open,2024-04-11 21:37:34.453339,2024-10-09 14:59:02.512364,0.0
1731,3704,Other,Closed,2024-06-24 12:34:14.188684,2024-09-24 02:18:43.854672,0.0
1732,3372,Product Issue,In Progress,2024-06-15 12:22:17.544272,2024-01-05 13:22:34.602285,0.0
1733,9507,Shipping,Open,2024-05-17 08:03:24.449929,2024-10-17 04:44:57.680042,0.25
1734,9183,Other,Open,2024-09-07 23:02:05.454830,,0.0
1735,7248,Product Issue,Closed,2024-01-06 00:14:25.079360,,0.0
1736,8137,Return,Open,2024-10-21 20:22:39.328239,2024-05-23 06:33:11.384967,0.25
1737,5388,Account,In Progress,2024-06-06 19:14:44.852827,,0.25
1738,1484,Shipping,Open,2024-02-05 19:12:11.297838,,0.25
1739,2793,Shipping,Open,2024-02-29 08:39:36.510813,2024-03-09 20:50:38.588075,0.25
